realdate,sap_flow_mean,temp,rh,windspd,dw_solar,total_precip_mm
2025-09-17 06:00:00,0.011329651,20.346666666666668,83.17333333333333,3.08,-1.4933333333333332,0.0
2025-09-17 06:15:00,0.014624218,20.606666666666666,82.91333333333334,2.5,-1.9066666666666667,0.0
2025-09-17 06:30:00,0.0130714539,21.173333333333332,81.06666666666666,2.013333333333333,-1.7,0.0
2025-09-17 06:45:00,0.013429353500000001,21.606666666666666,79.42,1.68,-0.9066666666666666,0.0
2025-09-17 07:00:00,0.0128346155,21.346666666666668,80.27333333333333,1.2333333333333334,-1.9400000000000002,0.0
2025-09-17 07:15:00,0.0136551169,20.3,84.89333333333335,1.4200000000000002,-1.5533333333333335,0.0
2025-09-17 07:30:00,0.01660757635,20.373333333333335,84.67333333333333,1.0533333333333335,-1.32,0.0
2025-09-17 07:45:00,0.0205624856,20.166666666666664,86.07333333333332,1.9200000000000002,-1.5799999999999998,0.0
2025-09-17 08:00:00,0.0264038984,19.740000000000002,86.49333333333334,2.466666666666667,-1.7933333333333332,0.0
2025-09-17 08:15:00,0.0317318838,18.240000000000002,89.42,2.08,-1.6066666666666667,0.0
2025-09-17 08:30:00,0.0380356933,18.606666666666666,88.98666666666666,2.4733333333333336,-1.3866666666666667,0.0
2025-09-17 08:45:00,0.04511957,19.093333333333334,87.51333333333334,1.5533333333333335,-1.44,0.0
2025-09-17 09:00:00,0.0525484231,19.240000000000002,85.84,1.8133333333333332,-1.6666666666666667,0.0
2025-09-17 09:15:00,0.060523492100000006,18.226666666666667,89.38666666666667,2.92,-1.7466666666666666,0.0
2025-09-17 09:30:00,0.06957497025,17.753333333333334,88.91333333333334,2.1933333333333334,-1.5933333333333333,0.0
2025-09-17 09:45:00,0.08043763215,17.35333333333333,90.83333333333333,2.5,-1.4200000000000002,0.0
2025-09-17 10:00:00,0.09459625375,18.366666666666667,89.22666666666667,3.1933333333333334,-1.8466666666666667,0.0
2025-09-17 10:15:00,0.1131567697,17.726666666666667,90.43333333333334,2.253333333333333,-1.5466666666666666,0.0
2025-09-17 10:30:00,0.135363064,17.57333333333333,91.64000000000001,2.086666666666667,-1.3,0.0
2025-09-17 10:45:00,0.16076085265,17.626666666666665,91.98,2.933333333333333,-1.8333333333333333,0.0
2025-09-17 11:00:00,0.18890477455,17.3,91.72666666666667,3.106666666666667,-1.98,0.0
2025-09-17 11:15:00,0.2125479789,16.946666666666665,93.65333333333334,2.6266666666666665,-0.49333333333333335,0.0
2025-09-17 11:30:00,0.22059425729999999,16.886666666666667,94.85333333333332,2.6666666666666665,3.26,0.0
2025-09-17 11:45:00,0.2134811136,16.71333333333333,95.64,2.4466666666666668,16.193333333333335,0.0
2025-09-17 12:00:00,0.20538429065,16.566666666666666,95.68,2.24,43.32,0.0
2025-09-17 12:15:00,0.2087218832,17.013333333333332,94.83999999999999,2.433333333333333,79.84666666666666,0.0
2025-09-17 12:30:00,0.223166586,17.57333333333333,92.61999999999999,2.3466666666666667,115.38666666666667,0.0
2025-09-17 12:45:00,0.237821757,18.46,90.10666666666665,2.58,150.92000000000002,0.0
2025-09-17 13:00:00,0.24084701400000003,19.58,86.44,2.986666666666667,198.52666666666667,0.0
2025-09-17 13:15:00,0.23047727515,20.833333333333336,82.64666666666668,2.1266666666666665,254.18666666666667,0.0
2025-09-17 13:30:00,0.21716109374999998,21.986666666666668,78.56,2.2800000000000002,310.84285714285716,0.0
2025-09-17 13:45:00,0.21232527185,22.90666666666667,74.82666666666667,2.2066666666666666,368.38,0.0
2025-09-17 14:00:00,0.2174756696,23.993333333333332,71.04666666666667,1.96,421.0866666666667,0.0
2025-09-17 14:15:00,0.22521572875,25.013333333333332,67.14666666666668,2.086666666666667,469.1933333333333,0.0
2025-09-17 14:30:00,0.22754843785,26.033333333333335,62.46,2.106666666666667,511.12666666666667,0.0
2025-09-17 14:45:00,0.22260804115,27.046666666666667,58.45333333333334,2.453333333333333,551.8733333333333,0.0
2025-09-17 15:00:00,0.2139773935,28.026666666666664,54.34,2.2733333333333334,597.1133333333333,0.0
2025-09-17 15:15:00,0.20556131114999998,28.779999999999998,50.166666666666664,2.746666666666667,642.2466666666667,0.0
2025-09-17 15:30:00,0.1996614722,29.526666666666664,47.34666666666667,2.82,681.5,0.0
2025-09-17 15:45:00,0.19697469915,30.293333333333333,45.419999999999995,2.3466666666666667,715.6466666666668,0.0
2025-09-17 16:00:00,0.1965351078,31.06,42.76,2.8066666666666666,744.4733333333334,0.0
2025-09-17 16:15:00,0.197956972,31.44,42.54666666666667,3.08,771.84,0.0
2025-09-17 16:30:00,0.20211452340000002,31.759999999999998,41.346666666666664,3.746666666666667,790.9599999999999,0.0
2025-09-17 16:45:00,0.2080758009,32.06,36.833333333333336,3.2066666666666666,809.1133333333333,0.0
2025-09-17 17:00:00,0.211998611,32.459999999999994,36.126666666666665,2.74,825.2333333333333,0.0
2025-09-17 17:15:00,0.210214299,32.346666666666664,36.77333333333333,2.746666666666667,833.9333333333333,0.0
2025-09-17 17:30:00,0.2029194445,32.74666666666667,35.85333333333333,2.7066666666666666,838.5333333333333,0.0
2025-09-17 17:45:00,0.19357972424999997,32.99333333333333,35.126666666666665,2.3466666666666667,842.0,0.0
2025-09-17 18:00:00,0.18393111739999998,33.16666666666667,34.480000000000004,3.006666666666667,833.12,0.0
2025-09-17 18:15:00,0.1718124566,33.19333333333333,34.89333333333333,2.6933333333333334,825.0,0.0
2025-09-17 18:30:00,0.15457366749999998,33.46666666666667,33.78666666666667,2.8666666666666667,819.0266666666666,0.0
2025-09-17 18:45:00,0.1325538995,33.92666666666666,33.306666666666665,2.1266666666666665,804.88,0.0
2025-09-17 19:00:00,0.10892541890000002,34.24666666666667,33.42666666666666,2.0733333333333333,783.8266666666666,0.0
2025-09-17 19:15:00,0.08728024525,34.26,31.946666666666665,2.493333333333333,752.48,0.0
2025-09-17 19:30:00,0.06976750675,34.513333333333335,31.279999999999998,1.7933333333333332,731.64,0.0
2025-09-17 19:45:00,0.0569600525,34.7,31.273333333333333,2.0266666666666664,700.0466666666667,0.0
2025-09-17 20:00:00,0.048790649000000005,34.64,30.673333333333336,2.76,663.7733333333333,0.0
2025-09-17 20:15:00,0.04492196215,34.95333333333333,28.966666666666665,2.12,631.5133333333334,0.0
2025-09-17 20:30:00,0.04399038975,34.913333333333334,28.92,1.7666666666666666,593.2333333333333,0.0
2025-09-17 20:45:00,0.0436279476,35.13333333333333,28.013333333333332,2.5733333333333333,548.1333333333333,0.0
2025-09-17 21:00:00,0.042120555999999996,35.093333333333334,27.546666666666667,1.7866666666666666,501.34000000000003,0.0
2025-09-17 21:15:00,0.03960450285,35.07333333333334,27.52,2.5533333333333332,454.54,0.0
2025-09-17 21:30:00,0.0371803094,35.25333333333333,26.913333333333334,2.2266666666666666,407.76666666666665,0.0
2025-09-17 21:45:00,0.035403174999999995,35.2,26.346666666666668,2.04,356.61333333333334,0.0
2025-09-17 22:00:00,0.0340890268,35.126666666666665,26.18,2.1,304.74666666666667,0.0
2025-09-17 22:15:00,0.032778101500000004,35.040000000000006,25.82,1.6733333333333333,253.2,0.0
2025-09-17 22:30:00,0.0310039388,35.0,27.873333333333335,1.54,201.04666666666665,0.0
2025-09-17 22:45:00,0.02870162475,34.5,29.166666666666668,2.0266666666666664,151.7866666666667,0.0
2025-09-17 23:00:00,0.026391863,34.18,29.386666666666667,2.246666666666667,104.96000000000001,0.0
2025-09-17 23:15:00,0.024659998500000002,33.9,29.326666666666664,2.3800000000000003,63.626666666666665,0.0
2025-09-17 23:30:00,0.023542444250000003,33.44,30.613333333333333,2.086666666666667,28.82,0.0
2025-09-17 23:45:00,0.022660153099999997,32.906666666666666,31.293333333333333,1.6866666666666668,7.713333333333334,0.0
2025-09-18 00:00:00,0.02178778805,33.053333333333335,30.993333333333332,1.3333333333333333,2.0533333333333332,0.0
2025-09-18 00:15:00,0.0209286665,32.45333333333333,32.559999999999995,1.76,0.04666666666666667,0.0
2025-09-18 00:30:00,0.020076282,31.946666666666665,34.36666666666667,1.9,-0.9466666666666667,0.0
2025-09-18 00:45:00,0.01942390165,31.053333333333335,36.980000000000004,1.66,-1.12,0.0
2025-09-18 01:00:00,0.01956372535,30.073333333333334,40.65333333333333,1.7066666666666668,-1.3,0.0
2025-09-18 01:15:00,0.02087875165,29.853333333333335,41.5,2.0466666666666664,-2.026666666666667,0.0
2025-09-18 01:30:00,0.02278998865,29.740000000000002,41.833333333333336,1.98,-1.76,0.0
2025-09-18 01:45:00,0.024013990149999997,28.90666666666667,44.3,1.4133333333333333,-0.19333333333333333,0.0
2025-09-18 02:00:00,0.0235720285,28.56,45.07333333333334,2.4266666666666667,-0.6866666666666668,0.0
2025-09-18 02:15:00,0.021459653999999998,27.740000000000002,47.60666666666667,2.506666666666667,-1.6,0.0
2025-09-18 02:30:00,0.018681980100000002,27.173333333333336,49.57333333333334,2.1666666666666665,-1.4066666666666667,0.0
2025-09-18 02:45:00,0.01676298665,26.36,51.9,1.5333333333333334,-0.92,0.0
2025-09-18 03:00:00,0.0168352895,25.446666666666665,54.766666666666666,2.066666666666667,-0.8266666666666667,0.0
2025-09-18 03:15:00,0.018909207,25.720000000000002,54.89333333333333,2.2800000000000002,-1.62,0.0
2025-09-18 03:30:00,0.0219342548,24.946666666666665,60.29333333333333,2.566666666666667,-1.1933333333333331,0.0
2025-09-18 03:45:00,0.02461720575,25.853333333333335,55.86,2.5266666666666664,-1.4933333333333332,0.0
2025-09-18 04:00:00,0.0262116127,26.666666666666668,52.32,2.7133333333333334,-1.6066666666666667,0.0
2025-09-18 04:15:00,0.02576634525,26.166666666666668,54.526666666666664,2.56,-1.84,0.0
2025-09-18 04:30:00,0.02505520275,27.073333333333334,50.11333333333334,2.1,-1.5,0.0
2025-09-18 04:45:00,0.0234763568,27.4,49.28,1.82,-2.106666666666667,0.0
2025-09-18 05:00:00,0.02257354825,27.10666666666667,50.12,1.6400000000000001,-2.1333333333333333,0.0
2025-09-18 05:15:00,0.0217681295,26.09333333333333,55.026666666666664,2.546666666666667,-1.2266666666666666,0.0
2025-09-18 05:30:00,0.02186787625,23.540000000000003,63.92666666666666,2.2,-1.5,0.0
2025-09-18 05:45:00,0.022289595250000002,22.90666666666667,66.73333333333333,0.8133333333333332,-1.1266666666666665,0.0
2025-09-18 06:00:00,0.0230331421,22.973333333333336,67.4,0.9800000000000001,-0.44,0.0
2025-09-18 06:15:00,0.0226877676,22.353333333333335,69.04666666666667,0.47500000000000003,-0.7266666666666667,0.0
2025-09-18 06:30:00,0.023921065900000003,21.16,72.90666666666667,0.76,-1.0666666666666667,0.0
2025-09-18 06:45:00,0.02354690835,21.62666666666667,71.48666666666666,1.0266666666666666,-1.4866666666666668,0.0
2025-09-18 07:00:00,0.022678633349999998,22.386666666666667,69.85333333333332,0.76,-1.5,0.0
2025-09-18 07:15:00,0.024058199,22.026666666666664,71.15333333333334,0.7733333333333333,-1.74,0.0
2025-09-18 07:30:00,0.027403549,22.18,71.28666666666666,0.8066666666666666,-1.4666666666666666,0.0
2025-09-18 07:45:00,0.03372240475,22.21333333333333,71.59333333333333,1.1533333333333333,-1.3066666666666669,0.0
2025-09-18 08:00:00,0.0451023309,22.84,68.73333333333333,1.5733333333333335,-1.2733333333333334,0.0
2025-09-18 08:15:00,0.0550338195,22.613333333333333,69.91333333333334,2.12,-1.4,0.0
2025-09-18 08:30:00,0.0643038335,22.353333333333335,71.66000000000001,2.0533333333333332,-1.6,0.0
2025-09-18 08:45:00,0.07419750775,22.279999999999998,72.89333333333335,2.3066666666666666,-1.4200000000000002,0.0
2025-09-18 09:00:00,0.08800104585,21.886666666666667,74.81333333333333,1.7333333333333334,-0.9,0.0
2025-09-18 09:15:00,0.1071576904,21.226666666666667,77.48,1.5599999999999998,-0.7533333333333334,0.0
2025-09-18 09:30:00,0.12876358575000002,20.973333333333333,80.15333333333334,1.5266666666666666,-1.06,0.0
2025-09-18 09:45:00,0.14832129965,20.086666666666666,81.70666666666666,0.8933333333333333,-1.3733333333333333,0.0
2025-09-18 10:00:00,0.16344845075,19.833333333333336,82.08666666666666,0.7799999999999999,-1.0266666666666666,0.0
2025-09-18 10:15:00,0.17423613735,19.986666666666668,82.15333333333334,0.7133333333333333,-1.3466666666666667,0.0
2025-09-18 10:30:00,0.18293888135,20.259999999999998,82.00666666666666,0.7533333333333334,-1.66,0.0
2025-09-18 10:45:00,0.19427079575,20.506666666666668,81.63333333333334,1.2066666666666668,-1.5133333333333332,0.0
2025-09-18 11:00:00,0.21131410625,20.46,82.02666666666667,1.5,-1.9400000000000002,0.0
2025-09-18 11:15:00,0.2288887095,20.553333333333335,82.53333333333333,1.5599999999999998,-0.7866666666666667,0.0
2025-09-18 11:30:00,0.23755847954999998,20.013333333333332,83.68666666666667,1.1266666666666667,3.9066666666666667,0.0
2025-09-18 11:45:00,0.23666919114999999,19.733333333333334,85.16666666666667,1.0533333333333335,15.139999999999999,0.0
2025-09-18 12:00:00,0.23393962255,19.826666666666668,84.28,1.3066666666666669,44.233333333333334,0.0
2025-09-18 12:15:00,0.23126277335,19.82,84.02,2.433333333333333,80.96666666666667,0.0
2025-09-18 12:30:00,0.2212705864,20.413333333333334,82.03333333333333,1.2733333333333334,122.02666666666667,0.0
2025-09-18 12:45:00,0.19622481145,21.566666666666666,80.36666666666666,1.3933333333333333,164.93333333333334,0.0
2025-09-18 13:00:00,0.15417936595,22.86,76.50666666666666,1.3266666666666667,212.22666666666666,0.0
2025-09-18 13:15:00,0.1018148529,24.34,71.33333333333333,0.98,262.88,0.0
2025-09-18 13:30:00,0.053944949,25.686666666666667,64.86666666666666,0.7799999999999999,314.6333333333333,0.0
2025-09-18 13:45:00,0.02383265725,26.746666666666666,59.82666666666667,1.3599999999999999,367.32,0.0
2025-09-18 14:00:00,0.0128521203,27.953333333333333,53.86,1.4200000000000002,418.0,0.0
2025-09-18 14:15:00,0.01298308535,29.226666666666667,48.78,1.16,466.4866666666667,0.0
2025-09-18 14:30:00,0.0162151455,30.08,44.34666666666667,1.5333333333333334,513.3466666666667,0.0
2025-09-18 14:45:00,0.01874148125,31.10666666666667,40.4,1.52,556.7928571428572,0.0
2025-09-18 15:00:00,0.0198959042,31.793333333333333,37.89333333333333,1.5533333333333335,599.48,0.0
2025-09-18 15:15:00,0.02021652315,32.013333333333335,35.36,2.06,639.1,0.0
2025-09-18 15:30:00,0.0202871139,32.82,33.61333333333333,1.3733333333333335,675.4,0.0
2025-09-18 15:45:00,0.020397694799999998,33.040000000000006,32.74666666666666,2.0733333333333333,709.3666666666667,0.0
2025-09-18 16:00:00,0.020606246,33.346666666666664,30.553333333333335,1.8266666666666669,741.1,0.0
2025-09-18 16:15:00,0.02087714125,33.6,27.71333333333333,1.7266666666666666,765.48,0.0
2025-09-18 16:30:00,0.0211680568,34.18,27.546666666666667,1.0142857142857145,786.1133333333333,0.0
2025-09-18 16:45:00,0.02145689885,34.513333333333335,27.253333333333334,2.1533333333333333,803.3199999999999,0.0
2025-09-18 17:00:00,0.0217387905,34.56,24.526666666666664,2.3333333333333335,818.8266666666666,0.0
2025-09-18 17:15:00,0.0220160144,34.959999999999994,24.02,1.9733333333333334,828.0933333333334,0.0
